,Unnamed: 0,station,station_am_mean,station_am_std,station_am_max,swh_am_mean,swh_am_std,swh_am_max,mwp_am_mean,mwp_am_std,mwp_am_max,wsk_am_mean,wsk_am_std,wsk_am_max,sst_am_mean,sst_am_std,sst_am_max,wave_lon_am_mean,wave_lon_am_std,wave_lon_am_max,wave_lat_am_mean,wave_lat_am_std,wave_lat_am_max,wave_distance_deg_am_mean,wave_distance_deg_am_std,wave_distance_deg_am_max,u10_am_mean,u10_am_std,u10_am_max,v10_am_mean,v10_am_std,v10_am_max,msl_am_mean,msl_am_std,msl_am_max,tp_am_mean,tp_am_std,tp_am_max,d2m_am_mean,d2m_am_std,d2m_am_max,sp_am_mean,sp_am_std,sp_am_max,t2m_am_mean,t2m_am_std,t2m_am_max,longitude_am_mean,longitude_am_std,longitude_am_max,latitude_am_mean,latitude_am_std,latitude_am_max,wind_magnitude_am_mean,wind_magnitude_am_std,wind_magnitude_am_max,u10_abs_am_mean,u10_abs_am_std,u10_abs_am_max,v10_abs_am_mean,v10_abs_am_std,v10_abs_am_max,wind_wave_diff_am_mean,wind_wave_diff_am_std,wind_wave_diff_am_max,wind_wave_alignment_am_mean,wind_wave_alignment_am_std,wind_wave_alignment_am_max,tau_u_am_mean,tau_u_am_std,tau_u_am_max,tau_u_abs_am_mean,tau_u_abs_am_std,tau_u_abs_am_max,tau_v_am_mean,tau_v_am_std,tau_v_am_max,tau_v_abs_am_mean,tau_v_abs_am_std,tau_v_abs_am_max,tau_mag_am_mean,tau_mag_am_std,tau_mag_am_max,wind_dir_am_mean,wind_dir_am_std,mwd_am_mean,mwd_am_std,mwd,wind_dir,lat,lon,wind_to_mean_deg,coastal_bearing_deg,coastal_radius_used_deg,bay_bearing_deg,bay_radius_used_deg,coastal_vs_bay_diff_deg,coastal_normal1_deg,coastal_normal2_deg,wind_vs_coastal_normal_diff_deg,wind_more_coastalshore_deg,bay_normal1_deg,bay_normal2_deg,wind_vs_bay_normal_diff_deg,wind_more_bayshore_deg
241,241,242,242.0,0.0,242,1.9316634928307883,0.2758742495011934,2.686832904815674,5.736988346751144,0.3841493947844158,6.59230899810791,0.0320721108738969,0.0023583806095149,0.0378839969635009,290.4069347846799,1.256386306375169,293.70263671875,10.5,0.0,10.5,57.75,0.0,57.75,0.1116208096100362,0.0,0.1116208096100361,5.88409,1.2803818,9.47437,4.0983677,1.1756608,7.2291985,102042.0,283.9019,102674.875,0.004288278,0.00084998365,0.006778717,286.80942,1.264217,289.95972,101999.5,283.30957,102630.875,290.01044,1.2568892,293.3374,10.5,0.0,10.5,57.75,0.0,57.75,16.18033,6.591032,30.13551,5.9454184,1.2027594,9.47437,4.0983677,1.1756608,7.2291985,212.14701150103312,16.170204752528235,254.76787567138672,0.9656316207216848,0.0617170724817865,0.9999391793887576,0.13749006,0.08971559,0.38352525,0.14080518,0.08856488,0.38352525,0.096169025,0.05851548,0.26710394,0.09622257,0.058444187,0.26710394,0.484415,0.37240103,1.4462272,54.07384121127245,60.70668996797614,244.2701961797574,45.57714981046513,244.2701961797574,54.07384121127245,57.75,10.5,234.07384121127245,52.9213657741725,0.1,52.91036151735386,0.3,0.011004256818637259,142.9213657741725,322.9213657741725,-88.84752456290005,-178.84752456290005,142.91036151735386,322.91036151735386,-88.83652030608141,-178.8365203060814
242,242,243,243.0,0.0,243,1.368852592096096,0.1415029261360574,1.7510898113250732,4.970550699931819,0.2389699630994372,5.517221450805664,0.0189411378488308,0.0008356268492313,0.0217096805572509,290.5568014005335,1.2491114505419103,293.74853515625,10.5,0.0,10.5,57.5,0.0,57.5,0.0970598345815629,0.0,0.0970598345815629,5.1415615,1.114516,8.258061,4.072492,1.1302328,7.085644,102042.72,279.03815,102651.25,0.004347266,0.0008296944,0.00674057,286.71164,1.2745394,289.8933,101865.43,276.41898,102466.875,290.1166,1.2789084,293.38818,10.5,0.0,10.5,57.5,0.0,57.5,14.028188,5.7080646,26.445948,5.2253017,1.0300298,8.258061,4.072492,1.1302328,7.085644,222.9204461385564,30.242779179203815,349.9431438446045,0.9231571306572348,0.112607023775391,0.999993621368405,0.101877004,0.064833865,0.26155195,0.10606372,0.06393947,0.26155195,0.08327824,0.05110593,0.2316256,0.08332407,0.05104199,0.2316256,0.3640095,0.2725585,1.1137756,48.146437491585566,59.771926935512674,248.27890642051904,58.11911087320716,248.27890642051904,48.146437491585566,57.5,10.5,228.14643749158557,146.70520543037094,0.1,148.4774864636276,0.3,1.772281033256661,236.70520543037094,56.70520543037094,-8.558767938785365,81.44123206121463,238.4774864636276,58.4774864636276,-10.331048972042026,79.66895102795797
243,243,244,244.0,0.0,244,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.774032964939,1.2407161780620206,293.93603515625,10.5,0.0,10.5,57.25,0.0,57.25,0.123252093665789,0.0,0.123252093665789,5.1485333,1.0717888,8.127202,4.2333393,1.1579728,7.400097,102043.016,273.68137,102624.875,0.004478641,0.0008404665,0.0068244934,286.76944,1.2916043,289.98315,101931.83,272.0594,102509.875,290.19342,1.2744184,293.44678,10.5,0.0,10.5,57.25,0.0,57.25,14.823216,5.964372,28.225107,5.2459455,0.9722385,8.127202,4.2333393,1.1579728,7.400097,214.02600767554307,31.143308768410137,323.1015319824219,0.9721156559037164,0.0423740710899788,0.9999310922021256,0.10761089,0.06606579,0.25361878,0.11246679,0.065190196,0.25361878,0.092014685,0.05650586,0.2586649,0.092059575,0.056441132,0.2586649,0.40518588,0.2993337,1.2686758,56.295420547811,59.63951743641113,217.7431050390918,74.30295604813759,217.7431050390918,56.295420547811,57.25,10.5,236.295420547811,233.3522215303966,0.1,229.72265906211615,0.3,3.6295624682804544,323.3522215303966,143.3522215303966,-87.0568009825856,2.9431990174144005,319.7226590621161,139.72265906211615,-83.42723851430512,6.572761485694855
244,244,245,245.0,0.0,245,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.774032964939,1.2407161780620206,293.93603515625,10.5,0.0,10.5,57.25,0.0,57.25,0.089769220454452,0.0,0.089769220454452,5.1485333,1.0717888,8.127202,4.2333393,1.1579728,7.400097,102043.016,273.68137,102624.875,0.004478641,0.0008404665,0.0068244934,286.76944,1.2916043,289.98315,101931.83,272.0594,102509.875,290.19342,1.2744184,293.44678,10.5,0.0,10.5,57.25,0.0,57.25,14.823216,5.964372,28.225107,5.2459455,0.9722385,8.127202,4.2333393,1.1579728,7.400097,214.02600767554307,31.143308768410137,323.1015319824219,0.9721156559037164,0.0423740710899788,0.9999310922021256,0.10761089,0.06606579,0.25361878,0.11246679,0.065190196,0.25361878,0.092014685,0.05650586,0.2586649,0.092059575,0.056441132,0.2586649,0.40518588,0.2993337,1.2686758,56.295420547811,59.63951743641113,217.7431050390918,74.30295604813759,217.7431050390918,56.295420547811,57.25,10.5,236.295420547811,233.3522215303966,0.1,229.72265906211615,0.3,3.6295624682804544,323.3522215303966,143.3522215303966,-87.0568009825856,2.9431990174144005,319.7226590621161,139.72265906211615,-83.42723851430512,6.572761485694855
245,245,246,246.0,0.0,246,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.25,0.0,10.25,57.0,0.0,57.0,0.0489347408902913,0.0,0.0489347408902913,4.4985833,0.91198295,7.0549364,3.3886547,0.8935725,5.7448235,102043.61,267.6545,102600.25,0.0040858896,0.00070982834,0.0056114197,286.25006,1.1813949,289.17554,101848.91,264.98404,102398.875,290.27692,1.3339589,293.45654,10.25,0.0,10.25,57.0,0.0,57.0,10.439997,4.1876616,21.000559,4.54793,0.85193014,7.0549364,3.3886547,0.8935725,5.7448235,213.6900296560148,28.154582831382974,322.285831451416,0.9513074265985314,0.0841081364047467,0.9999999312697704,0.067071244,0.040779587,0.15402748,0.06918916,0.039914705,0.15402748,0.05216352,0.03234307,0.15883356,0.05216352,0.03234307,0.15883356,0.20081794,0.15100878,0.7023299,43.94626914291847,56.818142992816,217.7431050390918,74.30295604813759,217.7431050390918,43.94626914291847,57.0,10.25,223.94626914291848,253.13415931777274,0.1,257.1297769611304,0.3,3.9956176433576616,343.13415931777274,163.13415931777274,60.81210982514574,-29.18789017485426,347.1297769611304,167.1297769611304,56.81649218178808,-33.18350781821192
246,246,247,247.0,0.0,247,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.0,0.0,10.0,57.0,0.0,57.0,0.0936368055093742,0.0,0.0936368055093742,3.6254969,0.7527689,5.7219286,2.394926,0.60635656,3.9226303,102042.37,267.37268,102601.875,0.0039641685,0.00062911183,0.0055999756,285.70453,1.1092494,288.55444,101727.68,263.04108,102275.875,290.39838,1.3824211,293.437,10.0,0.0,10.0,57.0,0.0,57.0,5.996891,2.4140651,12.781083,3.6286342,0.74961734,5.7219286,2.394926,0.60635656,3.9226303,214.2748477284501,27.3284943830116,314.3069496154785,0.9395621988280948,0.0870493058702291,0.9999847751356544,0.03138391,0.019572675,0.07448685,0.031949513,0.019168153,0.07448685,0.021384832,0.013573121,0.0710857,0.021384832,0.013573121,0.0710857,0.066324875,0.052491434,0.26014456,48.78092070323665,54.48959017366947,217.7431050390918,74.30295604813759,217.7431050390918,48.78092070323665,57.0,10.0,228.78092070323666,37.57360950738365,0.1,44.40350593977132,0.3,6.82989643238767,127.57360950738365,307.57360950738365,-78.79268880414699,-168.79268880414702,134.40350593977132,314.4035059397713,-85.62258523653466,-175.62258523653463
247,247,248,248.0,0.0,248,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.0,0.0,10.0,57.0,0.0,57.0,0.082244793294168,0.0,0.082244793294168,3.6254969,0.7527689,5.7219286,2.394926,0.60635656,3.9226303,102042.37,267.37268,102601.875,0.0039641685,0.00062911183,0.0055999756,285.70453,1.1092494,288.55444,101727.68,263.04108,102275.875,290.39838,1.3824211,293.437,10.0,0.0,10.0,57.0,0.0,57.0,5.996891,2.4140651,12.781083,3.6286342,0.74961734,5.7219286,2.394926,0.60635656,3.9226303,214.2748477284501,27.3284943830116,314.3069496154785,0.9395621988280948,0.0870493058702291,0.9999847751356544,0.03138391,0.019572675,0.07448685,0.031949513,0.019168153,0.07448685,0.021384832,0.013573121,0.0710857,0.021384832,0.013573121,0.0710857,0.066324875,0.052491434,0.26014456,48.78092070323665,54.48959017366947,217.7431050390918,74.30295604813759,217.7431050390918,48.78092070323665,57.0,10.0,228.78092070323666,37.57360950738365,0.1,44.40350593977132,0.3,6.82989643238767,127.57360950738365,307.57360950738365,-78.79268880414699,-168.79268880414702,134.40350593977132,314.4035059397713,-85.62258523653466,-175.62258523653463
248,248,249,249.0,0.0,249,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.25,0.0,10.25,57.0,0.0,57.0,0.0126310524106288,0.0,0.0126310524106288,4.4985833,0.91198295,7.0549364,3.3886547,0.8935725,5.7448235,102043.61,267.6545,102600.25,0.0040858896,0.00070982834,0.0056114197,286.25006,1.1813949,289.17554,101848.91,264.98404,102398.875,290.27692,1.3339589,293.45654,10.25,0.0,10.25,57.0,0.0,57.0,10.439997,4.1876616,21.000559,4.54793,0.85193014,7.0549364,3.3886547,0.8935725,5.7448235,213.6900296560148,28.154582831382974,322.285831451416,0.9513074265985314,0.0841081364047467,0.9999999312697704,0.067071244,0.040779587,0.15402748,0.06918916,0.039914705,0.15402748,0.05216352,0.03234307,0.15883356,0.05216352,0.03234307,0.15883356,0.20081794,0.15100878,0.7023299,43.94626914291847,56.818142992816,217.7431050390918,74.30295604813759,217.7431050390918,43.94626914291847,57.0,10.25,223.94626914291848,253.13415931777274,0.1,257.1297769611304,0.3,3.9956176433576616,343.13415931777274,163.13415931777274,60.81210982514574,-29.18789017485426,347.1297769611304,167.1297769611304,56.81649218178808,-33.18350781821192
249,249,250,250.0,0.0,250,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.25,0.0,10.25,56.75,0.0,56.75,0.0838472255056753,0.0,0.0838472255056753,4.5160427,0.9141843,7.0554247,3.2692823,0.8530954,5.4743156,102045.375,263.06412,102573.0,0.0042390823,0.00078103837,0.0059890747,286.39163,1.1941235,289.29663,101823.22,259.97595,102342.875,290.3079,1.3559164,293.5464,10.25,0.0,10.25,56.75,0.0,56.75,10.2100525,4.1422286,21.060658,4.560625,0.85903084,7.0554247,3.2692823,0.8530954,5.4743156,208.61564133806925,25.987762471512156,326.56055068969727,0.958412963657354,0.0933785608772283,0.9999992001475044,0.0659883,0.040752836,0.15161116,0.068066105,0.039747905,0.15161116,0.04921659,0.03155608,0.15625845,0.049236212,0.03152818,0.15625845,0.1926682,0.14787237,0.70635545,46.91871912159571,57.50591500176808,217.7431050390918,74.30295604813759,217.7431050390918,46.91871912159571,56.75,10.25,226.9187191215957,270.0057198698318,0.1,266.13744083139363,0.3,3.8682790384381747,0.0057198698318075,180.0057198698318,46.91299925176389,-43.08700074823611,356.13744083139363,176.13744083139363,50.78127829020207,-39.21872170979793
250,250,251,251.0,0.0,251,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.25,0.0,10.25,56.75,0.0,56.75,0.0479499536808927,0.0,0.0479499536808927,4.5160427,0.9141843,7.0554247,3.2692823,0.8530954,5.4743156,102045.375,263.06412,102573.0,0.0042390823,0.00078103837,0.0059890747,286.39163,1.1941235,289.29663,101823.22,259.97595,102342.875,290.3079,1.3559164,293.5464,10.25,0.0,10.25,56.75,0.0,56.75,10.2100525,4.1422286,21.060658,4.560625,0.85903084,7.0554247,3.2692823,0.8530954,5.4743156,208.61564133806925,25.987762471512156,326.56055068969727,0.958412963657354,0.0933785608772283,0.9999992001475044,0.0659883,0.040752836,0.15161116,0.068066105,0.039747905,0.15161116,0.04921659,0.03155608,0.15625845,0.049236212,0.03152818,0.15625845,0.1926682,0.14787237,0.70635545,46.91871912159571,57.50591500176808,217.7431050390918,74.30295604813759,217.7431050390918,46.91871912159571,56.75,10.25,226.9187191215957,270.0057198698318,0.1,266.13744083139363,0.3,3.8682790384381747,0.0057198698318075,180.0057198698318,46.91299925176389,-43.08700074823611,356.13744083139363,176.13744083139363,50.78127829020207,-39.21872170979793
251,251,252,252.0,0.0,252,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.0,0.0,10.0,56.75,0.0,56.75,0.0765098238920981,0.0,0.0765098238920981,3.8908718,0.78908956,6.0876513,2.669021,0.67635924,4.316185,102044.484,262.79456,102573.875,0.0039047147,0.0006476292,0.0053901672,285.88013,1.1204209,288.70093,101670.234,257.66318,102185.875,290.28433,1.3771608,293.3413,10.0,0.0,10.0,56.75,0.0,56.75,7.275164,2.9439216,15.555438,3.901882,0.7777688,6.0876513,2.669021,0.67635924,4.316185,211.16962204909908,25.674960444232156,315.0119800567627,0.9563681515842604,0.0784782668274675,0.9999982348433178,0.041047588,0.02551108,0.0986024,0.04186792,0.02492836,0.0986024,0.028918177,0.018587127,0.096809536,0.028918177,0.018587127,0.096809536,0.09775291,0.07746417,0.38533986,48.76522703868587,55.260572902638295,217.7431050390918,74.30295604813759,217.7431050390918,48.76522703868587,56.75,10.0,228.76522703868588,249.99553267580484,0.1,246.44203061174673,0.3,3.553502064058108,339.99553267580484,159.99553267580484,68.76969436288104,-21.23030563711896,336.44203061174676,156.44203061174673,72.32319642693915,-17.67680357306085
252,252,253,253.0,0.0,253,1.131475426801821,0.1026195064527513,1.488276481628418,4.085309121666885,0.2436016193806418,5.372073173522949,0.0245633096229739,0.0011239226279422,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,9.75,0.0,9.75,56.75,0.0,56.75,0.1605141815292326,0.0,0.1605141815292326,3.7438087,0.7566032,5.882085,2.51511,0.64561236,4.147728,102042.35,261.8884,102571.0,0.0038594967,0.0006659868,0.005554199,285.80267,1.074065,288.49976,101646.336,256.4224,102160.875,290.2675,1.4003583,293.29443,9.75,0.0,9.75,56.75,0.0,56.75,6.5836143,2.746164,14.616058,3.7514596,0.75047237,5.882085,2.51511,0.64561236,4.147728,210.56791374160025,24.341492422488283,306.4162063598633,0.949281261764221,0.0651404960965041,0.9999856192177548,0.03588903,0.022860497,0.08923831,0.0365449,0.022357747,0.08923831,0.025003402,0.0166833,0.0887357,0.025003402,0.0166833,0.0887357,0.08074208,0.06716639,0.34020445,50.25101631443675,56.23702939448914,217.99555508607037,74.1243013100128,217.99555508607037,50.25101631443675,56.75,9.75,230.25101631443675,206.922852270984,0.15,205.38314265374052,0.3,1.5397096172434885,296.922852270984,116.92285227098401,-66.67183595654723,23.328164043452745,295.3831426537405,115.38314265374052,-65.13212633930374,24.867873660696233
253,253,254,254.0,0.0,254,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.0,0.0,10.0,56.75,0.0,56.75,0.1217872097266383,0.0,0.1217872097266383,3.8908718,0.78908956,6.0876513,2.669021,0.67635924,4.316185,102044.484,262.79456,102573.875,0.0039047147,0.0006476292,0.0053901672,285.88013,1.1204209,288.70093,101670.234,257.66318,102185.875,290.28433,1.3771608,293.3413,10.0,0.0,10.0,56.75,0.0,56.75,7.275164,2.9439216,15.555438,3.901882,0.7777688,6.0876513,2.669021,0.67635924,4.316185,211.16962204909908,25.674960444232156,315.0119800567627,0.9563681515842604,0.0784782668274675,0.9999982348433178,0.041047588,0.02551108,0.0986024,0.04186792,0.02492836,0.0986024,0.028918177,0.018587127,0.096809536,0.028918177,0.018587127,0.096809536,0.09775291,0.07746417,0.38533986,48.76522703868587,55.260572902638295,217.7431050390918,74.30295604813759,217.7431050390918,48.76522703868587,56.75,10.0,228.76522703868588,249.99553267580484,0.1,246.44203061174673,0.3,3.553502064058108,339.99553267580484,159.99553267580484,68.76969436288104,-21.23030563711896,336.44203061174676,156.44203061174673,72.32319642693915,-17.67680357306085
254,254,255,255.0,0.0,255,1.131475426801821,0.1026195064527513,1.488276481628418,4.056382318822349,0.1316961169785078,4.525390625,0.0246117972746128,0.0010633861847643,0.0267990827560424,290.8011028010671,1.2979180283117415,293.99267578125,10.25,0.0,10.25,56.75,0.0,56.75,0.0802734906491536,0.0,0.0802734906491536,4.5160427,0.9141843,7.0554247,3.2692823,0.8530954,5.4743156,102045.375,263.06412,102573.0,0.0042390823,0.00078103837,0.0059890747,286.39163,1.1941235,289.29663,101823.22,259.97595,102342.875,290.3079,1.3559164,293.5464,10.25,0.0,10.25,56.75,0.0,56.75,10.2100525,4.1422286,21.060658,4.560625,0.85903084,7.0554247,3.2692823,0.8530954,5.4743156,208.61564133806925,25.987762471512156,326.56055068969727,0.958412963657354,0.0933785608772283,0.9999992001475044,0.0659883,0.040752836,0.15161116,0.068066105,0.039747905,0.15161116,0.04921659,0.03155608,0.15625845,0.049236212,0.03152818,0.15625845,0.1926682,0.14787237,0.70635545,46.91871912159571,57.50591500176808,217.7431050390918,74.30295604813759,217.7431050390918,46.91871912159571,56.75,10.25,226.9187191215957,270.0057198698318,0.1,266.13744083139363,0.3,3.8682790384381747,0.0057198698318075,180.0057198698318,46.91299925176389,-43.08700074823611,356.13744083139363,176.13744083139363,50.78127829020207,-39.21872170979793
255,255,256,256.0,0.0,256,0.7770132436984922,0.0902387989969264,0.9795575737953186,3.552177731583758,0.1347638051404527,3.88134765625,0.0201256478705057,0.0011630844555315,0.0227999091148376,290.7841915967988,1.3007374237183331,293.97802734375,10.25,0.0,10.25,56.5,0.0,56.5,0.0662615972113558,0.0,0.0662615972113558,4.3162856,0.8683588,6.7360888,3.103768,0.81078297,5.148144,102049.04,259.2758,102549.125,0.0041108946,0.0007512682,0.0055503845,286.2934,1.1734152,289.0896,101696.914,254.66467,102189.25,290.2634,1.3713759,293.40186,10.25,0.0,10.25,56.5,0.0,56.5,9.319057,3.7789612,19.793747,4.346494,0.83289295,6.7360888,3.103768,0.81078297,5.148144,189.8317872024164,10.810178226239849,229.5415496826172,0.9555731251105613,0.0618446092004329,0.999993825337134,0.05768726,0.035774734,0.13858154,0.05929077,0.034816306,0.13858154,0.042771228,0.027775913,0.14191805,0.042824514,0.027702233,0.14191805,0.16048749,0.12627998,0.62392944,48.61213658422959,57.209426403124795,216.00989892845388,62.66986936674482,216.00989892845388,48.61213658422959,56.5,10.25,228.61213658422957,358.9812654256953,0.1,0.43179083862867174,0.3,1.4505254129333025,88.98126542569531,268.9812654256953,-40.36912884146574,-130.36912884146574,90.43179083862867,270.4317908386287,-41.8196542543991,-131.8196542543991
256,256,257,257.0,0.0,257,0.7770132436984922,0.0902387989969264,0.9795575737953186,3.552177731583758,0.1347638051404527,3.88134765625,0.0201256478705057,0.0011630844555315,0.0227999091148376,290.7841915967988,1.3007374237183331,293.97802734375,10.25,0.0,10.25,56.5,0.0,56.5,0.0588705131114021,0.0,0.0588705131114021,4.3162856,0.8683588,6.7360888,3.103768,0.81078297,5.148144,102049.04,259.2758,102549.125,0.0041108946,0.0007512682,0.0055503845,286.2934,1.1734152,289.0896,101696.914,254.66467,102189.25,290.2634,1.3713759,293.40186,10.25,0.0,10.25,56.5,0.0,56.5,9.319057,3.7789612,19.793747,4.346494,0.83289295,6.7360888,3.103768,0.81078297,5.148144,189.8317872024164,10.810178226239849,229.5415496826172,0.9555731251105613,0.0618446092004329,0.999993825337134,0.05768726,0.035774734,0.13858154,0.05929077,0.034816306,0.13858154,0.042771228,0.027775913,0.14191805,0.042824514,0.027702233,0.14191805,0.16048749,0.12627998,0.62392944,48.61213658422959,57.209426403124795,216.00989892845388,62.66986936674482,216.00989892845388,48.61213658422959,56.5,10.25,228.61213658422957,358.9812654256953,0.1,0.43179083862867174,0.3,1.4505254129333025,88.98126542569531,268.9812654256953,-40.36912884146574,-130.36912884146574,90.43179083862867,270.4317908386287,-41.8196542543991,-131.8196542543991
257,257,258,258.0,0.0,258,1.0673912327464037,0.0946116831023516,1.337885856628418,3.865394941190394,0.1252581967587413,4.208984375,0.0185774564743042,0.0006509646377917,0.0199156403541564,290.8425233422256,1.3036541181180192,294.03759765625,10.5,0.0,10.5,56.5,0.0,56.5,0.0547250919140403,0.0,0.0547250919140403,4.493309,0.901725,7.012944,3.3981388,0.89102846,5.6789055,102049.84,259.90707,102556.75,0.0039128093,0.00070541,0.0053310394,286.49863,1.2220486,289.4558,101867.086,257.4869,102370.25,290.41205,1.3587078,293.61084,10.5,0.0,10.5,56.5,0.0,56.5,10.633594,4.2992597,22.108654,4.5371895,0.8468687,7.012944,3.3981388,0.89102846,5.6789055,215.60368989153605,28.95685148831278,333.4143238067627,0.9685425457547968,0.0523116976894389,0.9999660395992996,0.06860594,0.04192006,0.15977435,0.07073796,0.04081341,0.15977435,0.053089015,0.034314632,0.17152946,0.05314723,0.03423205,0.17152946,0.2087865,0.16092533,0.7784022,63.933946315835165,57.547933488236126,227.6089881811977,73.17882649843288,227.6089881811977,63.933946315835165,56.5,10.5,243.93394631583516,96.7478674035118,0.1,96.73915087147554,0.3,0.008716532036260105,186.7478674035118,6.747867403511805,57.18607891232335,147.18607891232335,186.73915087147554,6.739150871475545,57.19479544435961,147.1947954443596
258,258,259,259.0,0.0,259,1.0673912327464037,0.0946116831023516,1.337885856628418,3.865394941190394,0.1252581967587413,4.208984375,0.0185375126396737,0.0006404882919223,0.0199156403541564,291.1628298875762,1.3160771204135686,294.32568359375,10.75,0.0,10.75,56.5,0.0,56.5,0.0571560844092746,0.0,0.0571560844092746,4.8966413,0.96469826,7.6247606,3.8093731,1.0031922,6.4254875,102051.48,260.56458,102566.0,0.0036715996,0.00070270116,0.005027771,286.60184,1.2182525,289.6062,101973.72,259.46927,102486.25,290.55734,1.355057,293.75732,10.75,0.0,10.75,56.5,0.0,56.5,12.958931,5.2048235,26.204363,4.952038,0.8898123,7.6247606,3.8093731,1.0031922,6.4254875,216.4342235937351,28.320806232366134,326.5541172027588,0.9509478176752432,0.0829380135859934,0.9999995758107264,0.09124593,0.05420659,0.2043428,0.09413508,0.052788455,0.2043428,0.071982,0.046138152,0.22612725,0.07204398,0.046048403,0.22612725,0.3095236,0.23264644,1.0935198,62.69556038990253,57.6047211793345,227.64586188657415,73.21287835078219,227.64586188657415,62.69556038990253,56.5,10.75,242.69556038990254,80.9777981471729,0.1,80.96615194715059,0.3,0.011646200022312314,170.9777981471729,350.9777981471729,71.71776224272963,161.71776224272963,170.9661519471506,350.9661519471506,71.72940844275195,161.72940844275195
259,259,260,260.0,0.0,260,1.0673912327464037,0.0946116831023516,1.337885856628418,3.865394941190394,0.1252581967587413,4.208984375,0.0187198737772499,0.0013537604257823,0.0261720418930053,291.2567227991616,1.284473830615415,294.24560546875,11.0,0.0,11.0,56.5,0.0,56.5,0.0777758717598219,0.0,0.0777758717598219,5.4202127,1.0513672,8.372319,4.2849503,1.137969,7.3351555,102053.63,261.26892,102575.75,0.0039546546,0.00074002147,0.0053482056,286.93735,1.2537488,290.1648,102044.21,261.1974,102566.25,290.66818,1.3432533,293.8745,11.0,0.0,11.0,56.5,0.0,56.5,16.230099,6.546172,32.258133,5.4963193,0.9477917,8.372319,4.2849503,1.137969,7.3351555,215.4080960227222,27.614407100469208,319.46246910095215,0.9282255830225368,0.095066245941136,0.9999777374071812,0.1273712,0.074542865,0.27619505,0.13167995,0.07245737,0.27619505,0.10146697,0.0645182,0.31305805,0.101552024,0.064392455,0.31305805,0.48606807,0.3605894,1.657135,62.256664950673176,58.928354057889855,227.6247745579268,73.29262113262114,227.6247745579268,62.256664950673176,56.5,11.0,242.25666495067318,162.06453776167268,0.1,167.72195368264818,0.3,5.657415920975495,252.06453776167268,72.06453776167268,-9.807872810999498,80.19212718900053,257.7219536826482,77.72195368264818,-15.465288731974994,74.534711268025
