,station,station_am_mean,station_am_std,station_am_max,swh_am_mean,swh_am_std,swh_am_max,mwp_am_mean,mwp_am_std,mwp_am_max,wsk_am_mean,wsk_am_std,wsk_am_max,sst_am_mean,sst_am_std,sst_am_max,wave_lon_am_mean,wave_lon_am_std,wave_lon_am_max,wave_lat_am_mean,wave_lat_am_std,wave_lat_am_max,wave_distance_deg_am_mean,wave_distance_deg_am_std,wave_distance_deg_am_max,u10_am_mean,u10_am_std,u10_am_max,v10_am_mean,v10_am_std,v10_am_max,msl_am_mean,msl_am_std,msl_am_max,tp_am_mean,tp_am_std,tp_am_max,d2m_am_mean,d2m_am_std,d2m_am_max,sp_am_mean,sp_am_std,sp_am_max,t2m_am_mean,t2m_am_std,t2m_am_max,longitude_am_mean,longitude_am_std,longitude_am_max,latitude_am_mean,latitude_am_std,latitude_am_max,wind_magnitude_am_mean,wind_magnitude_am_std,wind_magnitude_am_max,u10_abs_am_mean,u10_abs_am_std,u10_abs_am_max,v10_abs_am_mean,v10_abs_am_std,v10_abs_am_max,wind_wave_diff_am_mean,wind_wave_diff_am_std,wind_wave_diff_am_max,wind_wave_alignment_am_mean,wind_wave_alignment_am_std,wind_wave_alignment_am_max,tau_u_am_mean,tau_u_am_std,tau_u_am_max,tau_u_abs_am_mean,tau_u_abs_am_std,tau_u_abs_am_max,tau_v_am_mean,tau_v_am_std,tau_v_am_max,tau_v_abs_am_mean,tau_v_abs_am_std,tau_v_abs_am_max,tau_mag_am_mean,tau_mag_am_std,tau_mag_am_max,wind_dir_am_mean,wind_dir_am_std,mwd_am_mean,mwd_am_std,mwd,wind_dir,lat,lon
451,452,452.0,0.0,452,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,288.3939536490091,1.1610411916714378,291.16455078125,5.75,0.0,5.75,60.75,0.0,60.75,0.053479147412801006,0.0,0.053479147412801006,0.70977294,0.22379743,1.4419365,1.6598039,0.3834581,2.4961653,101983.414,271.33054,102789.0,0.016069505,0.003355173,0.023511887,282.9244,1.1253377,285.49976,95763.91,223.92526,96429.5,286.8581,1.4581022,289.9475,5.75,0.0,5.75,60.75,0.0,60.75,1.5357165,0.5617475,3.0059526,1.738454,0.43377742,2.8790789,1.6598039,0.3834581,2.4961653,243.64222611014435,16.7054405855452,277.10913944244385,0.9595101996452029,0.0973412124509214,0.9999980571287094,0.00078259263,0.0011643891,0.00607551,0.0035095674,0.001995276,0.009701762,0.003383064,0.0019419357,0.007793721,0.003383064,0.0019419357,0.007793721,0.0042460654,0.0031063536,0.014389434,322.1019404283384,61.28109419022322,258.8413552062691,28.119694777009432,258.8413552062691,322.1019404283384,60.75,5.75
452,453,453.0,0.0,453,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,288.3939536490091,1.1610411916714378,291.16455078125,5.5,0.0,5.5,60.75,0.0,60.75,0.10075037176110149,0.0,0.10075037176110149,0.79273766,0.2510508,1.6435966,2.227571,0.5044183,3.3718843,101967.516,265.57968,102766.0,0.015170958,0.0028432389,0.021968842,283.5823,1.1609179,286.4021,97403.29,229.34003,98056.5,287.18777,1.428919,290.3557,5.5,0.0,5.5,60.75,0.0,60.75,2.7972896,1.0397463,5.7013125,2.0137732,0.49059287,3.3532,2.227571,0.5044183,3.3718843,242.24632391369926,18.994153804940648,269.61382949352264,0.9504995764666806,0.09466985415763263,0.9999930217418403,0.00120079,0.0017917546,0.009149856,0.008210393,0.0045963223,0.021996465,0.008766219,0.0048214123,0.024341606,0.008766219,0.0048214123,0.024341606,0.014140657,0.010911854,0.051764153,314.9344731627441,65.58689085259728,258.8413552062691,28.119694777009432,258.8413552062691,314.9344731627441,60.75,5.5
453,454,454.0,0.0,454,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.5,0.0,5.5,60.5,0.0,60.5,0.132945646205506,0.0,0.132945646205506,0.8110079,0.24604803,1.4717216,1.7405545,0.45938328,2.8450289,101972.1,268.7275,102769.625,0.015191078,0.002789175,0.021867752,283.9154,1.0614666,286.31226,98654.89,238.56493,99340.875,287.87744,1.4224097,291.11548,5.5,0.0,5.5,60.5,0.0,60.5,1.9467169,0.820171,4.665066,1.8397174,0.42143905,3.1217546,1.7405545,0.45938328,2.8450289,237.31566157900704,21.804799375174962,264.3467991948128,0.955591849268463,0.09984337687326018,0.999980224971757,0.0009282336,0.0011522083,0.0058996202,0.0049864016,0.003340476,0.017755438,0.004810198,0.0032455926,0.014989537,0.004852719,0.0031985224,0.014989537,0.0070802234,0.006625158,0.034657322,303.803948949023,74.9716706350258,261.4757588248373,20.659486150138143,261.4757588248373,303.803948949023,60.5,5.5
454,455,455.0,0.0,455,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.5,0.0,60.5,0.12364907045748383,0.0,0.12364907045748384,1.3097402,0.4225016,2.7961473,3.132053,0.77320385,4.9317217,101962.99,263.605,102757.25,0.014041621,0.0024499816,0.021892548,284.4469,1.1415193,287.23022,100527.39,249.96965,101273.875,287.79587,1.3355434,291.01587,5.25,0.0,5.25,60.5,0.0,60.5,4.7864056,2.266119,11.344123,2.1286216,0.56352633,3.8453875,3.1497498,0.7496959,4.9317217,242.4110218613613,21.077009627043545,269.14806616306305,0.9351132929895596,0.10342625276044595,0.9999649942151692,0.00523713,0.006305682,0.027699105,0.015970258,0.011123219,0.05323221,0.021883206,0.017001865,0.076961786,0.022450851,0.016543256,0.076961786,0.04446216,0.04323771,0.20493743,210.24024606332546,85.43398848749472,261.4757588248373,20.659486150138143,261.4757588248373,210.24024606332546,60.5,5.25
455,456,456.0,0.0,456,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.5,0.0,60.5,0.12590643507779653,0.0,0.12590643507779653,1.3097402,0.4225016,2.7961473,3.132053,0.77320385,4.9317217,101962.99,263.605,102757.25,0.014041621,0.0024499816,0.021892548,284.4469,1.1415193,287.23022,100527.39,249.96965,101273.875,287.79587,1.3355434,291.01587,5.25,0.0,5.25,60.5,0.0,60.5,4.7864056,2.266119,11.344123,2.1286216,0.56352633,3.8453875,3.1497498,0.7496959,4.9317217,242.4110218613613,21.077009627043545,269.14806616306305,0.9351132929895596,0.10342625276044595,0.9999649942151692,0.00523713,0.006305682,0.027699105,0.015970258,0.011123219,0.05323221,0.021883206,0.017001865,0.076961786,0.022450851,0.016543256,0.076961786,0.04446216,0.04323771,0.20493743,210.24024606332546,85.43398848749472,261.4757588248373,20.659486150138143,261.4757588248373,210.24024606332546,60.5,5.25
456,457,457.0,0.0,457,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.75,0.0,60.75,0.11440239873359286,0.0,0.11440239873359287,1.3170202,0.4788067,2.9772997,3.6556962,0.8318228,5.6255693,101958.07,261.2265,102753.625,0.014815144,0.0026133757,0.023244858,284.10214,1.2119888,287.156,99435.94,239.9301,100148.875,287.17493,1.3351095,290.2893,5.25,0.0,5.25,60.75,0.0,60.75,5.9911637,2.7049532,12.867183,2.3413463,0.6450172,4.2399187,3.666773,0.8115576,5.6255693,245.82245930992974,18.82262141042648,279.172788977623,0.9481169223515115,0.08299842769008321,0.9999996913499192,0.0064572184,0.008880337,0.037827745,0.022199746,0.014841723,0.06981746,0.031617,0.022448106,0.09772917,0.031859208,0.022191064,0.09772917,0.06852903,0.060398098,0.2636613,235.27413361828502,78.32680536739718,261.4757588248373,20.659486150138143,261.4757588248373,235.27413361828502,60.75,5.25
457,458,458.0,0.0,458,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.0495784108232,1.141586766195562,290.68017578125,5.0,0.0,5.0,60.75,0.0,60.75,0.0883050300719052,0.0,0.0883050300719052,1.9181165,0.73469216,4.4304247,5.1498213,1.2223278,8.294026,101948.24,257.3932,102741.0,0.015582736,0.0027976905,0.025880814,284.6649,1.2071426,287.73608,101660.33,255.22308,102443.875,287.39386,1.20662,290.25806,5.0,0.0,5.0,60.75,0.0,60.75,10.40556,5.0889874,22.84911,2.7977793,0.8521107,5.309743,5.185048,1.1601897,8.294026,244.9589079931015,15.716109134383776,268.914288520813,0.953183052544973,0.0668764151957195,0.9999526480984336,0.020362739,0.025560766,0.100581154,0.047480926,0.03628589,0.16447787,0.07866299,0.059635896,0.23885755,0.079940654,0.05853074,0.23885755,0.21266535,0.2005867,0.83141524,150.90086277447097,83.10125551421791,261.4757588248373,20.659486150138143,261.4757588248373,150.90086277447097,60.75,5.0
458,459,459.0,0.0,459,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.75,0.0,60.75,0.08739786753691445,0.0,0.08739786753691445,1.3170202,0.4788067,2.9772997,3.6556962,0.8318228,5.6255693,101958.07,261.2265,102753.625,0.014815144,0.0026133757,0.023244858,284.10214,1.2119888,287.156,99435.94,239.9301,100148.875,287.17493,1.3351095,290.2893,5.25,0.0,5.25,60.75,0.0,60.75,5.9911637,2.7049532,12.867183,2.3413463,0.6450172,4.2399187,3.666773,0.8115576,5.6255693,245.82245930992974,18.82262141042648,279.172788977623,0.9481169223515115,0.08299842769008321,0.9999996913499192,0.0064572184,0.008880337,0.037827745,0.022199746,0.014841723,0.06981746,0.031617,0.022448106,0.09772917,0.031859208,0.022191064,0.09772917,0.06852903,0.060398098,0.2636613,235.27413361828502,78.32680536739718,261.4757588248373,20.659486150138143,261.4757588248373,235.27413361828502,60.75,5.25
459,460,460.0,0.0,460,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.75,0.0,60.75,0.15891235008645618,0.0,0.15891235008645618,1.3170202,0.4788067,2.9772997,3.6556962,0.8318228,5.6255693,101958.07,261.2265,102753.625,0.014815144,0.0026133757,0.023244858,284.10214,1.2119888,287.156,99435.94,239.9301,100148.875,287.17493,1.3351095,290.2893,5.25,0.0,5.25,60.75,0.0,60.75,5.9911637,2.7049532,12.867183,2.3413463,0.6450172,4.2399187,3.666773,0.8115576,5.6255693,245.82245930992974,18.82262141042648,279.172788977623,0.9481169223515115,0.08299842769008321,0.9999996913499192,0.0064572184,0.008880337,0.037827745,0.022199746,0.014841723,0.06981746,0.031617,0.022448106,0.09772917,0.031859208,0.022191064,0.09772917,0.06852903,0.060398098,0.2636613,235.27413361828502,78.32680536739718,261.4757588248373,20.659486150138143,261.4757588248373,235.27413361828502,60.75,5.25
460,461,461.0,0.0,461,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,288.3939536490091,1.1610411916714378,291.16455078125,5.5,0.0,5.5,60.75,0.0,60.75,0.1234370602250395,0.0,0.1234370602250395,0.79273766,0.2510508,1.6435966,2.227571,0.5044183,3.3718843,101967.516,265.57968,102766.0,0.015170958,0.0028432389,0.021968842,283.5823,1.1609179,286.4021,97403.29,229.34003,98056.5,287.18777,1.428919,290.3557,5.5,0.0,5.5,60.75,0.0,60.75,2.7972896,1.0397463,5.7013125,2.0137732,0.49059287,3.3532,2.227571,0.5044183,3.3718843,242.24632391369926,18.994153804940648,269.61382949352264,0.9504995764666806,0.09466985415763263,0.9999930217418403,0.00120079,0.0017917546,0.009149856,0.008210393,0.0045963223,0.021996465,0.008766219,0.0048214123,0.024341606,0.008766219,0.0048214123,0.024341606,0.014140657,0.010911854,0.051764153,314.9344731627441,65.58689085259728,258.8413552062691,28.119694777009432,258.8413552062691,314.9344731627441,60.75,5.5
461,462,462.0,0.0,462,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.75,0.0,60.75,0.023385779696217236,0.0,0.023385779696217236,1.3170202,0.4788067,2.9772997,3.6556962,0.8318228,5.6255693,101958.07,261.2265,102753.625,0.014815144,0.0026133757,0.023244858,284.10214,1.2119888,287.156,99435.94,239.9301,100148.875,287.17493,1.3351095,290.2893,5.25,0.0,5.25,60.75,0.0,60.75,5.9911637,2.7049532,12.867183,2.3413463,0.6450172,4.2399187,3.666773,0.8115576,5.6255693,245.82245930992974,18.82262141042648,279.172788977623,0.9481169223515115,0.08299842769008321,0.9999996913499192,0.0064572184,0.008880337,0.037827745,0.022199746,0.014841723,0.06981746,0.031617,0.022448106,0.09772917,0.031859208,0.022191064,0.09772917,0.06852903,0.060398098,0.2636613,235.27413361828502,78.32680536739718,261.4757588248373,20.659486150138143,261.4757588248373,235.27413361828502,60.75,5.25
462,463,463.0,0.0,463,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,288.3939536490091,1.1610411916714378,291.16455078125,5.5,0.0,5.5,60.75,0.0,60.75,0.16102047411742196,0.0,0.16102047411742196,0.79273766,0.2510508,1.6435966,2.227571,0.5044183,3.3718843,101967.516,265.57968,102766.0,0.015170958,0.0028432389,0.021968842,283.5823,1.1609179,286.4021,97403.29,229.34003,98056.5,287.18777,1.428919,290.3557,5.5,0.0,5.5,60.75,0.0,60.75,2.7972896,1.0397463,5.7013125,2.0137732,0.49059287,3.3532,2.227571,0.5044183,3.3718843,242.24632391369926,18.994153804940648,269.61382949352264,0.9504995764666806,0.09466985415763263,0.9999930217418403,0.00120079,0.0017917546,0.009149856,0.008210393,0.0045963223,0.021996465,0.008766219,0.0048214123,0.024341606,0.008766219,0.0048214123,0.024341606,0.014140657,0.010911854,0.051764153,314.9344731627441,65.58689085259728,258.8413552062691,28.119694777009432,258.8413552062691,314.9344731627441,60.75,5.5
463,464,464.0,0.0,464,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.5,0.0,5.5,61.0,0.0,61.0,0.09659978594696925,0.0,0.09659978594696925,0.90409386,0.30067027,1.9282646,2.4347506,0.52267957,3.508603,101961.35,267.17758,102774.25,0.014823937,0.0028244804,0.022586823,283.60675,1.1714157,286.5349,97856.18,233.28905,98530.875,287.27814,1.4265655,290.3186,5.5,0.0,5.5,61.0,0.0,61.0,3.1746223,1.0898948,5.83891,2.0422287,0.5318399,3.5948992,2.4347506,0.52267957,3.508603,240.96932906057776,16.390878983996046,268.2704281806946,0.960123327559602,0.07261620415288103,0.9999907756167936,0.0020131234,0.002883143,0.013819687,0.0098084,0.0051337522,0.025409764,0.01057983,0.0057963333,0.025611574,0.01057983,0.0057963333,0.025611574,0.017895121,0.012205275,0.0542929,288.25313301784234,63.44774438989215,258.8413552062691,28.119694777009432,258.8413552062691,288.25313301784234,61.0,5.5
464,465,465.0,0.0,465,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.3939536490091,1.1610411916714378,291.16455078125,5.25,0.0,5.25,60.75,0.0,60.75,0.08195460339114344,0.0,0.08195460339114344,1.3170202,0.4788067,2.9772997,3.6556962,0.8318228,5.6255693,101958.07,261.2265,102753.625,0.014815144,0.0026133757,0.023244858,284.10214,1.2119888,287.156,99435.94,239.9301,100148.875,287.17493,1.3351095,290.2893,5.25,0.0,5.25,60.75,0.0,60.75,5.9911637,2.7049532,12.867183,2.3413463,0.6450172,4.2399187,3.666773,0.8115576,5.6255693,245.82245930992974,18.82262141042648,279.172788977623,0.9481169223515115,0.08299842769008321,0.9999996913499192,0.0064572184,0.008880337,0.037827745,0.022199746,0.014841723,0.06981746,0.031617,0.022448106,0.09772917,0.031859208,0.022191064,0.09772917,0.06852903,0.060398098,0.2636613,235.27413361828502,78.32680536739718,261.4757588248373,20.659486150138143,261.4757588248373,235.27413361828502,60.75,5.25
465,466,466.0,0.0,466,1.6474105555836747,0.23552317623406843,2.392155170440674,6.990845843059261,0.30899552440775835,7.569370269775391,0.011458375105043737,0.0011998558205512343,0.01482236385345459,288.0495784108232,1.141586766195562,290.68017578125,5.0,0.0,5.0,60.75,0.0,60.75,0.14764957304713228,0.0,0.14764957304713228,1.9181165,0.73469216,4.4304247,5.1498213,1.2223278,8.294026,101948.24,257.3932,102741.0,0.015582736,0.0027976905,0.025880814,284.6649,1.2071426,287.73608,101660.33,255.22308,102443.875,287.39386,1.20662,290.25806,5.0,0.0,5.0,60.75,0.0,60.75,10.40556,5.0889874,22.84911,2.7977793,0.8521107,5.309743,5.185048,1.1601897,8.294026,244.9589079931015,15.716109134383776,268.914288520813,0.953183052544973,0.0668764151957195,0.9999526480984336,0.020362739,0.025560766,0.100581154,0.047480926,0.03628589,0.16447787,0.07866299,0.059635896,0.23885755,0.079940654,0.05853074,0.23885755,0.21266535,0.2005867,0.83141524,150.90086277447097,83.10125551421791,261.4757588248373,20.659486150138143,261.4757588248373,150.90086277447097,60.75,5.0
466,467,467.0,0.0,467,1.5875239139649926,0.21921151445478665,2.256535053253174,6.9908053002706385,0.34616425554782165,7.649940490722656,0.010704055065061988,0.0019764561414304708,0.015835464000701904,287.6881431021341,1.1343122036107818,290.23486328125,5.0,0.0,5.0,61.0,0.0,61.0,0.04187997579989964,0.0,0.04187997579989964,2.0771997,0.7964036,4.574956,5.434856,1.2552967,8.685628,101940.57,258.06177,102741.375,0.016477747,0.0029791032,0.027820587,284.41974,1.2054719,287.41577,101182.625,252.25497,101960.875,287.0544,1.2048666,289.82056,5.0,0.0,5.0,61.0,0.0,61.0,11.211862,5.448775,23.182041,2.9782956,0.9493543,5.848317,5.4539475,1.2134563,8.685628,244.41594859967066,13.962281638133264,266.1398840546608,0.9254351020442474,0.18454216464737946,0.9999963315460259,0.026746916,0.033242367,0.12950894,0.054492135,0.042800326,0.19597267,0.08933433,0.06419919,0.2496586,0.089402415,0.06412323,0.2496586,0.24631335,0.23041445,0.8558207,167.5110555436553,77.87853766595802,262.0018570857979,26.044280044915663,262.0018570857979,167.5110555436553,61.0,5.0
467,468,468.0,0.0,468,0.9444929201428484,0.13064341649365604,1.3519940376281738,6.181847339723168,0.31836293836733864,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.25,0.0,5.25,61.0,0.0,61.0,0.12963671484961417,0.0,0.12963671484961417,1.4639386,0.5703225,3.2627373,4.0964193,0.90848523,6.2383623,101949.55,261.56516,102753.5,0.016197763,0.002950041,0.0263443,283.9252,1.2130675,286.91772,99225.375,239.2908,99940.875,286.8476,1.3273308,289.84204,5.25,0.0,5.25,61.0,0.0,61.0,7.0500646,3.1203983,13.978433,2.6169326,0.7586705,4.9440203,4.09754,0.90595126,6.2383623,244.45729199124546,14.225401630377908,282.88189029693604,0.9550594280438833,0.08462116220754991,0.9999835727037198,0.010241282,0.0138810035,0.05873797,0.028975252,0.019588081,0.09341076,0.041327853,0.027940866,0.10604413,0.041327853,0.027940866,0.10604413,0.09428047,0.07944844,0.31116906,227.65777570009232,70.89006517462634,258.8454760654823,28.11255744593253,258.8454760654823,227.65777570009232,61.0,5.25
468,469,469.0,0.0,469,1.5875239139649926,0.21921151445478665,2.256535053253174,6.9908053002706385,0.34616425554782165,7.649940490722656,0.010704055065061988,0.0019764561414304708,0.015835464000701904,287.6881431021341,1.1343122036107818,290.23486328125,5.0,0.0,5.0,61.0,0.0,61.0,0.05372296114325643,0.0,0.05372296114325643,2.0771997,0.7964036,4.574956,5.434856,1.2552967,8.685628,101940.57,258.06177,102741.375,0.016477747,0.0029791032,0.027820587,284.41974,1.2054719,287.41577,101182.625,252.25497,101960.875,287.0544,1.2048666,289.82056,5.0,0.0,5.0,61.0,0.0,61.0,11.211862,5.448775,23.182041,2.9782956,0.9493543,5.848317,5.4539475,1.2134563,8.685628,244.41594859967066,13.962281638133264,266.1398840546608,0.9254351020442474,0.18454216464737946,0.9999963315460259,0.026746916,0.033242367,0.12950894,0.054492135,0.042800326,0.19597267,0.08933433,0.06419919,0.2496586,0.089402415,0.06412323,0.2496586,0.24631335,0.23041445,0.8558207,167.5110555436553,77.87853766595802,262.0018570857979,26.044280044915663,262.0018570857979,167.5110555436553,61.0,5.0
469,470,470.0,0.0,470,0.9444929201428484,0.13064341649365604,1.3519940376281738,6.181847339723168,0.31836293836733864,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.25,0.0,5.25,61.0,0.0,61.0,0.04654940146769127,0.0,0.04654940146769127,1.4639386,0.5703225,3.2627373,4.0964193,0.90848523,6.2383623,101949.55,261.56516,102753.5,0.016197763,0.002950041,0.0263443,283.9252,1.2130675,286.91772,99225.375,239.2908,99940.875,286.8476,1.3273308,289.84204,5.25,0.0,5.25,61.0,0.0,61.0,7.0500646,3.1203983,13.978433,2.6169326,0.7586705,4.9440203,4.09754,0.90595126,6.2383623,244.45729199124546,14.225401630377908,282.88189029693604,0.9550594280438833,0.08462116220754991,0.9999835727037198,0.010241282,0.0138810035,0.05873797,0.028975252,0.019588081,0.09341076,0.041327853,0.027940866,0.10604413,0.041327853,0.027940866,0.10604413,0.09428047,0.07944844,0.31116906,227.65777570009232,70.89006517462634,258.8454760654823,28.11255744593253,258.8454760654823,227.65777570009232,61.0,5.25
470,471,471.0,0.0,471,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.5,0.0,5.5,61.0,0.0,61.0,0.046160644232938176,0.0,0.046160644232938176,0.90409386,0.30067027,1.9282646,2.4347506,0.52267957,3.508603,101961.35,267.17758,102774.25,0.014823937,0.0028244804,0.022586823,283.60675,1.1714157,286.5349,97856.18,233.28905,98530.875,287.27814,1.4265655,290.3186,5.5,0.0,5.5,61.0,0.0,61.0,3.1746223,1.0898948,5.83891,2.0422287,0.5318399,3.5948992,2.4347506,0.52267957,3.508603,240.96932906057776,16.390878983996046,268.2704281806946,0.960123327559602,0.07261620415288103,0.9999907756167936,0.0020131234,0.002883143,0.013819687,0.0098084,0.0051337522,0.025409764,0.01057983,0.0057963333,0.025611574,0.01057983,0.0057963333,0.025611574,0.017895121,0.012205275,0.0542929,288.25313301784234,63.44774438989215,258.8413552062691,28.119694777009432,258.8413552062691,288.25313301784234,61.0,5.5
471,472,472.0,0.0,472,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.5,0.0,5.5,61.0,0.0,61.0,0.13828457292481858,0.0,0.13828457292481858,0.90409386,0.30067027,1.9282646,2.4347506,0.52267957,3.508603,101961.35,267.17758,102774.25,0.014823937,0.0028244804,0.022586823,283.60675,1.1714157,286.5349,97856.18,233.28905,98530.875,287.27814,1.4265655,290.3186,5.5,0.0,5.5,61.0,0.0,61.0,3.1746223,1.0898948,5.83891,2.0422287,0.5318399,3.5948992,2.4347506,0.52267957,3.508603,240.96932906057776,16.390878983996046,268.2704281806946,0.960123327559602,0.07261620415288103,0.9999907756167936,0.0020131234,0.002883143,0.013819687,0.0098084,0.0051337522,0.025409764,0.01057983,0.0057963333,0.025611574,0.01057983,0.0057963333,0.025611574,0.017895121,0.012205275,0.0542929,288.25313301784234,63.44774438989215,258.8413552062691,28.119694777009432,258.8413552062691,288.25313301784234,61.0,5.5
472,473,473.0,0.0,473,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,5.75,0.0,5.75,61.0,0.0,61.0,0.08372677818356464,0.0,0.08372677818356464,0.7451056,0.2164906,1.4243584,1.6032132,0.33367404,2.3819075,101982.984,273.83057,102803.75,0.014929771,0.0030892421,0.021605492,282.90662,1.1530179,285.73804,96087.33,227.31552,96760.5,287.06656,1.4649098,290.16016,5.75,0.0,5.75,61.0,0.0,61.0,1.6317092,0.45203835,2.6998684,1.6894064,0.41849872,2.839528,1.6032132,0.33367404,2.3819075,246.28524958596725,14.379128526323349,273.842942237854,0.9614136721680715,0.06761898942619672,0.9999983512698509,0.00081220997,0.0010934415,0.005727933,0.004078756,0.0017096779,0.00868711,0.0034399824,0.0015877436,0.0071294922,0.0034399824,0.0015877436,0.0071294922,0.0045574633,0.0025538856,0.011608194,331.1168883327713,53.548940847791215,258.8413552062691,28.119694777009432,258.8413552062691,331.1168883327713,61.0,5.75
473,474,474.0,0.0,474,0.9350930176130156,0.1349767990369678,1.3519940376281738,6.176906120486375,0.32528131386838377,6.860145568847656,0.010939326228165045,0.002347336735835776,0.017587661743164062,287.5205852229421,1.1394879702150131,290.07373046875,6.0,0.0,6.0,61.0,0.0,61.0,0.12340558185916918,0.0,0.12340558185916918,0.71825653,0.21483885,1.2480888,1.3070484,0.24488729,1.8711653,102007.375,281.79602,102836.75,0.015363973,0.0034042017,0.022623062,282.17087,1.1593012,284.9392,94432.2,222.1619,95112.5,286.59113,1.4873836,289.65234,6.0,0.0,6.0,61.0,0.0,61.0,1.2931817,0.28428015,1.9614245,1.5529962,0.3805236,2.5465593,1.3070484,0.24488729,1.8711653,251.5960332918458,19.045158353171566,302.3208465576172,0.9623301675471702,0.06324058306942931,0.9997365257502809,0.000595809,0.0007120166,0.0038456125,0.003069174,0.001177618,0.0062558157,0.0021575955,0.00084814546,0.0047765584,0.0021575955,0.00084814546,0.0047765584,0.0027887272,0.0012518608,0.0061266436,340.7015414499655,47.731723314591065,258.8413552062691,28.119694777009432,258.8413552062691,340.7015414499655,61.0,6.0
