station,u10__mean,u10__std,u10__min,u10__max,u10__median,u10__q05,u10__q95,u10__count,u10__missing_frac,u10__annmax_mean,u10__annmax_std,u10__annmax_min,u10__annmax_max,u10__annmean_mean,u10__annmean_std,u10__annmean_min,u10__annmean_max,v10__mean,v10__std,v10__min,v10__max,v10__median,v10__q05,v10__q95,v10__count,v10__missing_frac,v10__annmax_mean,v10__annmax_std,v10__annmax_min,v10__annmax_max,v10__annmean_mean,v10__annmean_std,v10__annmean_min,v10__annmean_max,d2m__mean,d2m__std,d2m__min,d2m__max,d2m__median,d2m__q05,d2m__q95,d2m__count,d2m__missing_frac,d2m__annmax_mean,d2m__annmax_std,d2m__annmax_min,d2m__annmax_max,d2m__annmean_mean,d2m__annmean_std,d2m__annmean_min,d2m__annmean_max,t2m__mean,t2m__std,t2m__min,t2m__max,t2m__median,t2m__q05,t2m__q95,t2m__count,t2m__missing_frac,t2m__annmax_mean,t2m__annmax_std,t2m__annmax_min,t2m__annmax_max,t2m__annmean_mean,t2m__annmean_std,t2m__annmean_min,t2m__annmean_max,msl__mean,msl__std,msl__min,msl__max,msl__median,msl__q05,msl__q95,msl__count,msl__missing_frac,msl__annmax_mean,msl__annmax_std,msl__annmax_min,msl__annmax_max,msl__annmean_mean,msl__annmean_std,msl__annmean_min,msl__annmean_max,sst__mean,sst__std,sst__min,sst__max,sst__median,sst__q05,sst__q95,sst__count,sst__missing_frac,sst__annmax_mean,sst__annmax_std,sst__annmax_min,sst__annmax_max,sst__annmean_mean,sst__annmean_std,sst__annmean_min,sst__annmean_max,sp__mean,sp__std,sp__min,sp__max,sp__median,sp__q05,sp__q95,sp__count,sp__missing_frac,sp__annmax_mean,sp__annmax_std,sp__annmax_min,sp__annmax_max,sp__annmean_mean,sp__annmean_std,sp__annmean_min,sp__annmean_max,tp__mean,tp__std,tp__min,tp__max,tp__median,tp__q05,tp__q95,tp__count,tp__missing_frac,tp__annmax_mean,tp__annmax_std,tp__annmax_min,tp__annmax_max,tp__annmean_mean,tp__annmean_std,tp__annmean_min,tp__annmean_max,mwd__mean,mwd__std,mwd__min,mwd__max,mwd__median,mwd__q05,mwd__q95,mwd__count,mwd__missing_frac,mwd__annmax_mean,mwd__annmax_std,mwd__annmax_min,mwd__annmax_max,mwd__annmean_mean,mwd__annmean_std,mwd__annmean_min,mwd__annmean_max,mwp__mean,mwp__std,mwp__min,mwp__max,mwp__median,mwp__q05,mwp__q95,mwp__count,mwp__missing_frac,mwp__annmax_mean,mwp__annmax_std,mwp__annmax_min,mwp__annmax_max,mwp__annmean_mean,mwp__annmean_std,mwp__annmean_min,mwp__annmean_max,swh__mean,swh__std,swh__min,swh__max,swh__median,swh__q05,swh__q95,swh__count,swh__missing_frac,swh__annmax_mean,swh__annmax_std,swh__annmax_min,swh__annmax_max,swh__annmean_mean,swh__annmean_std,swh__annmean_min,swh__annmean_max,sea_level__mean,sea_level__std,sea_level__min,sea_level__max,sea_level__median,sea_level__q05,sea_level__q95,sea_level__count,sea_level__missing_frac,sea_level__annmax_mean,sea_level__annmax_std,sea_level__annmax_min,sea_level__annmax_max,sea_level__annmean_mean,sea_level__annmean_std,sea_level__annmean_min,sea_level__annmean_max,tide__mean,tide__std,tide__min,tide__max,tide__median,tide__q05,tide__q95,tide__count,tide__missing_frac,tide__annmax_mean,tide__annmax_std,tide__annmax_min,tide__annmax_max,tide__annmean_mean,tide__annmean_std,tide__annmean_min,tide__annmean_max,residual__mean,residual__std,residual__min,residual__max,residual__median,residual__q05,residual__q95,residual__count,residual__missing_frac,residual__annmax_mean,residual__annmax_std,residual__annmax_min,residual__annmax_max,residual__annmean_mean,residual__annmean_std,residual__annmean_min,residual__annmean_max,residual_is_deviant__mean,residual_is_deviant__std,residual_is_deviant__min,residual_is_deviant__max,residual_is_deviant__median,residual_is_deviant__q05,residual_is_deviant__q95,residual_is_deviant__count,residual_is_deviant__missing_frac,residual_is_deviant__annmax_mean,residual_is_deviant__annmax_std,residual_is_deviant__annmax_min,residual_is_deviant__annmax_max,residual_is_deviant__annmean_mean,residual_is_deviant__annmean_std,residual_is_deviant__annmean_min,residual_is_deviant__annmean_max
1,1.435309,5.204763,-16.211533,26.093597,1.5004578,-6.847013854980469,10.088025665283194,750192,0.0,18.49585,1.8750199,14.633667,26.093597,1.4279836,0.67311877,-0.28488353,2.7142663,0.02476397,5.0576916,-21.138504,22.478455,-0.3976593,-7.518460083007812,8.77201690673828,750192,0.0,17.351213,1.4954196,13.812729,22.478455,0.02455328,0.43087268,-1.0866622,0.93566895,282.15125,4.30005,262.2034,292.80914,282.57556,274.4693939208984,288.2447509765625,750192,0.0,290.25473,0.74602973,288.60907,292.80914,282.1534,0.48663494,281.15393,283.37158,285.25388,3.4067388,268.88684,302.05457,285.27795,279.50142059326174,290.1333755493164,750192,0.0,295.0193,2.0904963,291.41077,302.05457,285.2552,0.45975253,284.0522,286.26074,101649.195,1008.56805,95393.125,104816.375,101763.875,99804.1875,103127.4375,750192,0.0,104066.125,269.75537,103484.5,104816.375,101649.45,134.31726,101262.07,101940.625,285.8856,2.222255,281.2671,291.22412,285.9099,282.75537109375,289.106201171875,750192,0.0,289.46198,0.68254447,287.8286,291.22412,285.8849,0.34119606,284.97977,286.5349,101411.51,1006.2591,95172.8,104567.3,101526.63,99569.387109375,102884.261328125,750192,0.0,103819.1,268.6959,103241.586,104567.3,101411.766,134.08437,101025.3,101702.76,0.00011351637,0.00033400676,0.0,0.0113554,4.7683716e-06,0.0,0.0006418228149414062,750168,3.1991810096609896e-05,0.0058935047,0.0017133993,0.0035586357,0.0113554,0.00011345103,1.6078984e-05,7.465547e-05,0.00014427441,,,,,,,,0,1.0,,,,,,,,,,,,,,,,0,1.0,,,,,,,,,,,,,,,,0,1.0,,,,,,,,,-1.4913175e-07,1.5965309,-3.970951,3.969049,0.017048836,-2.5309510231018066,2.5040488243103027,577480,0.23022372939194236,3.7001235,0.14655428,3.3690486,3.969049,5.615469e-05,0.046340466,-0.10147201,0.117585234,-0.006288832564025159,1.5868216873384666,-3.857059818748349,3.779969371888626,0.01033817941619965,-2.5210580278856614,2.483537556938118,750192,0.0,3.57182828851125,0.12376830810883292,3.2875793595613083,3.779969371888626,-0.005990659086973275,0.0474268813014981,-0.08778943690442582,0.07380852690068589,1.105663e-06,0.14713746,-1.4681706,1.4587858,-0.01144016,-0.21821881234645843,0.2600578308105466,577480,0.23022372939194236,0.7686597,0.17721045,0.48193184,1.4587858,0.000109103436,0.028623013,-0.0601829,0.08197982,0.0,0.0,0,0,0.0,0.0,0.0,750192,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,1.0332261,4.597254,-15.020645,23.730011,0.9199753,-6.038169097900391,8.888404083251952,750192,0.0,17.695318,1.8329372,14.150085,23.730011,1.0269675,0.56728345,-0.3614349,2.150139,0.08506171,4.6769853,-18.914139,23.10289,-0.5806656,-6.722510528564453,8.094175720214842,750192,0.0,15.327111,1.6884001,11.722275,23.10289,0.08329221,0.4194688,-1.1445751,0.890798,281.7003,4.844345,259.4296,294.14856,281.91772,273.13165893554685,288.8838165283203,750192,0.0,291.71588,0.8779604,290.03452,294.14856,281.70212,0.58065534,280.39294,283.2018,284.9958,4.5213914,266.29077,303.95996,284.94934,277.466650390625,291.76441802978513,750192,0.0,297.4667,2.0169768,293.63196,303.95996,284.9973,0.57614565,283.50958,286.5127,101649.54,978.7478,95451.31,104816.375,101742.69,99879.221875,103114.9375,750192,0.0,104070.26,260.47693,103559.125,104816.375,101649.875,128.89194,101292.29,101932.15,286.0044,3.799328,278.6775,294.18262,285.66553,280.784912109375,291.62890625,750192,0.0,291.93045,0.74717706,290.74072,294.18262,286.0032,0.4359435,285.10413,287.2526,101420.85,976.4266,95232.39,104575.06,101515.06,99653.078125,102880.144140625,750192,0.0,103831.55,259.4455,103325.664,104575.06,101421.24,128.69534,101064.43,101703.234,0.00012844574,0.00035494356,0.0,0.013268471,3.33786e-06,0.0,0.0007448196411132812,750168,3.1991810096609896e-05,0.0057744067,0.0015485011,0.003818512,0.013268471,0.00012835507,2.0539403e-05,8.7500106e-05,0.0001802285,224.71579,95.473785,0.0009625582,360.00043,264.31268,30.122328,328.90186,750192,0.0,359.9016,0.11704597,359.16153,360.00043,224.6515,9.194406,201.44576,247.77014,4.591778,1.4878529,1.883174,14.735894,4.178319,2.9674497,7.665413,750192,0.0,12.051696,0.94177425,9.752068,14.735894,4.5922413,0.17432332,4.2408404,4.968542,0.61040556,0.37338102,0.045530524,2.758045,0.51080406,0.19679491,1.360147,750192,0.0,2.3489962,0.1268349,2.0227745,2.758045,0.60989624,0.042014334,0.5071869,0.71578294,5.5239025e-07,1.1728197,-2.9578803,3.3091197,0.04211974,-1.8628802299499512,1.7751197814941406,315236,0.5797929063493079,2.6653192,0.2841515,1.1521196,3.3091197,-0.007818308,0.074805595,-0.2263908,0.14843805,-0.03285112590240026,1.1628812789221632,-2.795475987528866,2.660207876657348,0.01633825651627386,-1.868822699521715,1.728056986663177,750192,0.0,2.471039037439299,0.09912995551243817,2.2586906652662444,2.660207876657348,-0.03249822554306624,0.05386565826132137,-0.12543757176530287,0.05822486846992901,-4.007879e-08,0.18716525,-1.6114614,1.5878131,-0.011735632,-0.24490519985556602,0.29982586205005646,315236,0.5797929063493079,0.8347598,0.28155994,0.02137127,1.5878131,0.001111115,0.055865373,-0.17380379,0.15776384,0.0,0.0,0,0,0.0,0.0,0.0,750192,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
102,1.8074678,5.5151997,-17.559769,22.360794,2.133461,-7.619793701171875,10.497694396972655,750192,0.0,18.720236,1.5119659,15.587433,22.360794,1.7998275,0.72113276,-0.0192574,3.1125786,0.41782445,4.8856144,-18.809769,21.479187,0.18992615,-7.192976379394532,8.844081115722652,750192,0.0,17.228758,1.4299184,13.851761,21.479187,0.4186752,0.4078863,-0.4873073,1.2424651,281.66995,4.33161,263.034,292.27942,282.00635,274.06536865234375,288.10760498046875,750192,0.0,290.33603,0.75042623,288.6812,292.27942,281.67218,0.5105425,280.513,282.95093,284.87305,3.6016998,268.94016,297.18994,284.7426,278.96533203125,290.28717041015625,750192,0.0,293.1618,1.3759192,290.07843,297.18994,284.8755,0.51205343,283.51416,286.0342,101573.51,1084.34,95164.25,104964.375,101699.19,99593.625,103157.965625,750192,0.0,104124.07,275.5009,103517.875,104964.375,101573.99,140.18782,101194.664,101872.766,285.69092,2.6304162,280.46436,292.89795,285.3872,282.193359375,289.94189453125,750192,0.0,290.37354,1.0316293,288.0298,292.89795,285.69183,0.45441547,284.50012,286.66248,101393.0,1082.4497,94992.92,104775.06,101518.99,99415.8140625,102973.484375,750192,0.0,103936.266,274.55142,103334.5,104775.06,101393.49,140.00226,101014.805,101691.5,0.00010516562,0.0003128622,0.0,0.014325142,6.67572e-06,0.0,0.0005822181701660156,750168,3.1991810096609896e-05,0.005324275,0.0016149606,0.0032510757,0.014325142,0.00010510718,1.3987895e-05,8.1967e-05,0.00013278649,244.91486,61.093346,0.0027689433,360.00107,259.21948,95.13261,315.3486,750192,0.0,359.6442,0.45174858,357.17227,360.00107,244.88203,5.756702,230.26755,255.24554,7.55374,1.6460685,3.1723948,16.124146,7.36962,5.1953616,10.518654,750192,0.0,13.253144,0.7603619,11.855673,16.124146,7.553955,0.21376786,7.081661,8.103983,1.7164685,0.9694583,0.2188109,9.500863,1.4697838,0.6216022,3.6552145,750192,0.0,6.847236,0.953146,5.156321,9.500863,1.7158203,0.12498489,1.418579,1.9705049,8.497992e-08,1.3180244,-3.2274902,3.2205098,0.021509886,-2.059490203857422,2.020509958267212,541411,0.278303420990893,2.9427593,0.108944535,2.7285097,3.2205098,0.002488039,0.044645373,-0.10263229,0.12215053,0.0019795129473135233,1.3123585782803528,-3.063539859550681,2.9811247330162742,0.02239501980540246,-2.0463259358065824,2.016258059726236,750192,0.0,2.808964484984254,0.09602411316063034,2.5955362464939795,2.9811247330162742,0.0022096892097027334,0.0436816215408473,-0.07304330954831913,0.07617061985240522,4.2979648e-10,0.14219749,-0.88546586,0.99543256,-0.011621634,-0.21203719079494476,0.2503467798233032,541411,0.278303420990893,0.6571321,0.12928587,0.41802204,0.99543256,0.000521131,0.026176926,-0.05754271,0.06205257,0.0,0.0,0,0,0.0,0.0,0.0,750192,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
103,1.8074678,5.5151997,-17.559769,22.360794,2.133461,-7.619793701171875,10.497694396972655,750192,0.0,18.720236,1.5119659,15.587433,22.360794,1.7998275,0.72113276,-0.0192574,3.1125786,0.41782445,4.8856144,-18.809769,21.479187,0.18992615,-7.192976379394532,8.844081115722652,750192,0.0,17.228758,1.4299184,13.851761,21.479187,0.4186752,0.4078863,-0.4873073,1.2424651,281.66995,4.33161,263.034,292.27942,282.00635,274.06536865234375,288.10760498046875,750192,0.0,290.33603,0.75042623,288.6812,292.27942,281.67218,0.5105425,280.513,282.95093,284.87305,3.6016998,268.94016,297.18994,284.7426,278.96533203125,290.28717041015625,750192,0.0,293.1618,1.3759192,290.07843,297.18994,284.8755,0.51205343,283.51416,286.0342,101573.51,1084.34,95164.25,104964.375,101699.19,99593.625,103157.965625,750192,0.0,104124.07,275.5009,103517.875,104964.375,101573.99,140.18782,101194.664,101872.766,285.69092,2.6304162,280.46436,292.89795,285.3872,282.193359375,289.94189453125,750192,0.0,290.37354,1.0316293,288.0298,292.89795,285.69183,0.45441547,284.50012,286.66248,101393.0,1082.4497,94992.92,104775.06,101518.99,99415.8140625,102973.484375,750192,0.0,103936.266,274.55142,103334.5,104775.06,101393.49,140.00226,101014.805,101691.5,0.00010516562,0.0003128622,0.0,0.014325142,6.67572e-06,0.0,0.0005822181701660156,750168,3.1991810096609896e-05,0.005324275,0.0016149606,0.0032510757,0.014325142,0.00010510718,1.3987895e-05,8.1967e-05,0.00013278649,244.91486,61.093346,0.0027689433,360.00107,259.21948,95.13261,315.3486,750192,0.0,359.6442,0.45174858,357.17227,360.00107,244.88203,5.756702,230.26755,255.24554,7.55374,1.6460685,3.1723948,16.124146,7.36962,5.1953616,10.518654,750192,0.0,13.253144,0.7603619,11.855673,16.124146,7.553955,0.21376786,7.081661,8.103983,1.7164685,0.9694583,0.2188109,9.500863,1.4697838,0.6216022,3.6552145,750192,0.0,6.847236,0.953146,5.156321,9.500863,1.7158203,0.12498489,1.418579,1.9705049,8.5543776e-05,1.3806103,-4.9919834,8.854016,0.03401637,-2.096083641052246,2.065016269683838,646653,0.13801666773306032,3.2793148,1.1969528,2.752016,8.854016,0.000595966,0.16630183,-0.9416111,0.20893444,0.0005019339105016087,1.2996178490146588,-2.9972417901344435,2.897095964418514,0.021548996817075814,-2.0278310795947996,1.9942256496831385,750192,0.0,2.7684953959651373,0.07831957562555746,2.5927225929608744,2.897095964418514,0.000412294248944295,0.0037700766764463397,-0.01774214649339467,0.006334771545911752,0.037613347,0.16571327,-1.9994162,1.9853077,0.026511248,-0.19678707644343377,0.315599513053894,639894,0.14702636125151958,0.8048678,0.3022347,0.43429464,1.9853077,0.038626984,0.062232066,-0.090437636,0.21694084,0.009009693518459275,0.09449084051463776,0,1,0.0,0.0,0.0,750192,0.0,0.12790697674418605,0.33398620038011795,0,1,0.008963932656380654,0.03993475554705602,0.0,0.24166666666666667
104,1.8074678,5.5151997,-17.559769,22.360794,2.133461,-7.619793701171875,10.497694396972655,750192,0.0,18.720236,1.5119659,15.587433,22.360794,1.7998275,0.72113276,-0.0192574,3.1125786,0.41782445,4.8856144,-18.809769,21.479187,0.18992615,-7.192976379394532,8.844081115722652,750192,0.0,17.228758,1.4299184,13.851761,21.479187,0.4186752,0.4078863,-0.4873073,1.2424651,281.66995,4.33161,263.034,292.27942,282.00635,274.06536865234375,288.10760498046875,750192,0.0,290.33603,0.75042623,288.6812,292.27942,281.67218,0.5105425,280.513,282.95093,284.87305,3.6016998,268.94016,297.18994,284.7426,278.96533203125,290.28717041015625,750192,0.0,293.1618,1.3759192,290.07843,297.18994,284.8755,0.51205343,283.51416,286.0342,101573.51,1084.34,95164.25,104964.375,101699.19,99593.625,103157.965625,750192,0.0,104124.07,275.5009,103517.875,104964.375,101573.99,140.18782,101194.664,101872.766,285.69092,2.6304162,280.46436,292.89795,285.3872,282.193359375,289.94189453125,750192,0.0,290.37354,1.0316293,288.0298,292.89795,285.69183,0.45441547,284.50012,286.66248,101393.0,1082.4497,94992.92,104775.06,101518.99,99415.8140625,102973.484375,750192,0.0,103936.266,274.55142,103334.5,104775.06,101393.49,140.00226,101014.805,101691.5,0.00010516562,0.0003128622,0.0,0.014325142,6.67572e-06,0.0,0.0005822181701660156,750168,3.1991810096609896e-05,0.005324275,0.0016149606,0.0032510757,0.014325142,0.00010510718,1.3987895e-05,8.1967e-05,0.00013278649,244.91486,61.093346,0.0027689433,360.00107,259.21948,95.13261,315.3486,750192,0.0,359.6442,0.45174858,357.17227,360.00107,244.88203,5.756702,230.26755,255.24554,7.55374,1.6460685,3.1723948,16.124146,7.36962,5.1953616,10.518654,750192,0.0,13.253144,0.7603619,11.855673,16.124146,7.553955,0.21376786,7.081661,8.103983,1.7164685,0.9694583,0.2188109,9.500863,1.4697838,0.6216022,3.6552145,750192,0.0,6.847236,0.953146,5.156321,9.500863,1.7158203,0.12498489,1.418579,1.9705049,1.2991723e-07,1.3550212,-4.1872864,4.132714,0.03271365,-2.0772862434387207,2.0487136840820312,289397,0.6142360888945764,3.0208855,0.2609054,2.7067137,4.132714,-0.0006746718,0.110750005,-0.46104443,0.14896843,-0.034522225684987425,1.3037899998294404,-3.0556344538296427,2.9422565699908607,-0.01445153340728423,-2.067671746209414,1.9670825765268023,750192,0.0,2.7856783775109344,0.09589943218308658,2.5579044889590015,2.9422565699908607,-0.03436945384134823,0.0341519738962775,-0.09351993390981256,0.0235598394780788,0.023392962,0.14682917,-1.9875602,1.9156845,0.0068887332,-0.17985468059778215,0.2858161747455596,287720,0.6164715166250774,0.78200024,0.35682666,0.46901637,1.9156845,0.024266403,0.041239176,-0.055140745,0.12515005,0.0022354277305009916,0.047227434753146384,0,1,0.0,0.0,0.0,750192,0.0,0.06976744186046512,0.25475467790937956,0,1,0.0022226871702205812,0.014116203922973228,0.0,0.10473588342440801
108,1.6986935,5.2968636,-17.133621,22.42862,2.2397385,-7.3650466918945305,9.714080810546875,750192,0.0,16.818186,1.501871,14.242981,22.42862,1.6912762,0.6699286,0.188551,2.8976786,0.54762137,4.386064,-16.47116,20.03183,0.47327423,-6.3483329772949215,8.099790954589842,750192,0.0,16.901958,1.4773259,13.1241455,20.03183,0.54811424,0.39238346,-0.3268667,1.3987463,281.21457,4.591604,263.31207,293.08325,281.46136,273.1715423583984,288.0325592041016,750192,0.0,290.23096,0.8124694,288.6317,293.08325,281.21555,0.5971147,279.84583,282.55933,284.24893,4.1767564,267.97174,299.48517,284.242,277.14595184326174,290.3458999633789,750192,0.0,293.88855,1.570792,291.01868,299.48517,284.2502,0.62889224,282.65274,285.64777,101564.664,1066.213,95009.06,104946.56,101673.25,99629.8125,103150.715625,750192,0.0,104141.93,276.34653,103486.06,104946.56,101565.375,135.74092,101220.305,101854.27,285.30673,3.2547226,277.83838,292.14648,285.1001,280.68017578125,290.15673828125,750192,0.0,290.2393,0.82988,288.21338,292.14648,285.30472,0.591525,283.9154,286.62714,101179.3,1062.2931,94640.8,104541.734,101288.68,99249.801171875,102755.479296875,750192,0.0,103739.31,273.66873,103094.7,104541.734,101180.01,135.36621,100836.02,101468.81,0.00010295159,0.00033061704,0.0,0.010260105,1.4305115e-06,0.0,0.0006055831909179688,750168,3.1991810096609896e-05,0.0055622887,0.0013704388,0.0037136078,0.010260105,0.00010288536,1.7868384e-05,6.455855e-05,0.00014612579,203.33368,77.399445,0.002602163,359.99722,232.43796,53.471603,302.10367,750192,0.0,359.8075,0.19611901,359.0698,359.99722,203.26836,8.289852,182.94691,224.62468,5.4336925,1.3578602,2.3732615,14.662407,5.2149024,3.5977695,7.9719563,750192,0.0,11.384559,1.0115517,9.340024,14.662407,5.4339247,0.16268368,5.0403876,5.828913,1.1498288,0.77658737,0.0622749,8.906186,0.94451964,0.30197582,2.7036457,750192,0.0,5.6331654,0.8500645,4.2187295,8.906186,1.1490983,0.084096074,0.95011246,1.3187765,-0.17530099,0.755282,-4.734333,9.991667,-0.26033306,-1.0153330564498901,0.8036669492721558,292166,0.6105450338046794,4.4114313,3.795179,1.269667,9.991667,-0.17428578,0.11293177,-0.33130762,0.2274908,-0.2460178203960063,0.5291763621723627,-1.6963167877758352,1.4157010874036908,-0.3185686033173112,-0.9999671005589423,0.7074779351220121,750192,0.0,1.2301864158252245,0.08417418106220528,1.0345911915021402,1.4157010874036908,-0.24555428157028264,0.06903096546554298,-0.3639750779691659,-0.12906143197823877,-0.018052606,0.17126906,-1.988887,1.9969709,-0.027535707,-0.2603164613246918,0.24560378193855278,289549,0.6140334740972977,1.189398,0.6064671,0.45845917,1.9969709,-0.017409526,0.039845556,-0.10015656,0.10266478,0.003488440292618423,0.05895991076098452,0,1,0.0,0.0,0.0,750192,0.0,0.23255813953488372,0.42246284010662666,0,1,0.0034708223007919054,0.010782850944774106,0.0,0.05776255707762557
109,1.8859067,5.807487,-18.118866,23.023346,2.486061,-7.9794158935546875,10.683501434326164,750192,0.0,17.904716,1.5332676,15.208878,23.023346,1.8780277,0.7246206,0.2630198,3.1825233,0.59857684,4.8953857,-19.270493,26.544174,0.5939102,-7.291526031494141,8.924620056152342,750192,0.0,18.163906,1.7980751,14.256668,26.544174,0.5990744,0.44579396,-0.41860723,1.5713947,281.36163,4.594962,263.93405,292.32965,281.52948,273.30133056640625,288.22721710205076,750192,0.0,290.36783,0.8012595,288.7229,292.32965,281.36267,0.59560615,280.06747,282.7093,284.51132,4.086886,268.76337,297.07315,284.4319,277.6411468505859,290.46893310546875,750192,0.0,293.2312,1.328551,290.57825,297.07315,284.5116,0.6215317,283.03766,285.97476,101566.836,1055.8575,95013.31,104944.06,101670.81,99654.159375,103141.25,750192,0.0,104133.555,272.81192,103542.625,104944.06,101567.57,134.33289,101228.9,101854.71,285.4162,3.4534943,277.81104,292.8213,285.1599,280.575927734375,290.593505859375,750192,0.0,290.6985,0.8187005,288.81982,292.8213,285.41376,0.5640332,284.15414,286.8247,101516.21,1055.3348,94964.8,104890.734,101620.41,99604.22734375,103089.375,750192,0.0,104080.64,272.5609,103490.06,104890.734,101516.945,134.28288,101178.42,101804.07,9.940379e-05,0.00031652383,0.0,0.010653973,1.4305115e-06,0.0,0.0005822181701660156,750168,3.1991810096609896e-05,0.005301362,0.0013334958,0.0034475327,0.010653973,9.9296594e-05,1.7393373e-05,6.4011874e-05,0.00013902133,202.91945,80.935135,0.00022908006,360.00003,234.59126,45.774956,304.9999,750192,0.0,359.8281,0.4084281,356.2924,360.00003,202.84276,8.455525,184.5492,224.08456,4.9593782,1.1911825,2.2306833,13.930543,4.7685604,3.3536272,7.172502,750192,0.0,10.573147,1.0919392,8.613471,13.930543,4.9595394,0.13697115,4.6303287,5.2598205,1.0016984,0.66646135,0.053850602,7.52885,0.82782614,0.27147317,2.333069,750192,0.0,4.7880373,0.7068429,3.5434945,7.52885,1.00095,0.07047496,0.8387052,1.1468194,0.004932395,1.086335,-3.4008965,9.941103,0.26010346,-1.3928965330123901,0.8951035737991333,248303,0.6690140657325059,1.9667244,2.3294861,-1.2758965,9.941103,0.007953935,0.6081696,-1.3926076,0.8898571,1.341634486633447,1.2266116870509771,-1.9846711086929294,4.2558601382386865,1.339608904717648,-0.5621649455856725,3.268711635255783,750192,0.0,2.1784505948734787,1.1873723055736507,0.13922372839920227,4.2558601382386865,1.3317204767220954,1.1870071036620164,-0.6771443635645512,3.3648486722220854,-0.045163117,0.6090443,-1.9999734,1.9988728,0.028921498,-1.258418083190918,0.7844382047653198,239765,0.6803951521743767,0.9114244,0.4494851,0.17838886,1.9988728,-0.070016,0.4599954,-1.1606258,0.60931253,0.01138108644187088,0.1060733581691159,0,1,0.0,0.0,0.0,750192,0.0,0.11627906976744186,0.32055927330442374,0,1,0.01133220440187523,0.04958134705612102,0.0,0.3512557077625571
11,1.0332261,4.597254,-15.020645,23.730011,0.9199753,-6.038169097900391,8.888404083251952,750192,0.0,17.695318,1.8329372,14.150085,23.730011,1.0269675,0.56728345,-0.3614349,2.150139,0.08506171,4.6769853,-18.914139,23.10289,-0.5806656,-6.722510528564453,8.094175720214842,750192,0.0,15.327111,1.6884001,11.722275,23.10289,0.08329221,0.4194688,-1.1445751,0.890798,281.7003,4.844345,259.4296,294.14856,281.91772,273.13165893554685,288.8838165283203,750192,0.0,291.71588,0.8779604,290.03452,294.14856,281.70212,0.58065534,280.39294,283.2018,284.9958,4.5213914,266.29077,303.95996,284.94934,277.466650390625,291.76441802978513,750192,0.0,297.4667,2.0169768,293.63196,303.95996,284.9973,0.57614565,283.50958,286.5127,101649.54,978.7478,95451.31,104816.375,101742.69,99879.221875,103114.9375,750192,0.0,104070.26,260.47693,103559.125,104816.375,101649.875,128.89194,101292.29,101932.15,286.0044,3.799328,278.6775,294.18262,285.66553,280.784912109375,291.62890625,750192,0.0,291.93045,0.74717706,290.74072,294.18262,286.0032,0.4359435,285.10413,287.2526,101420.85,976.4266,95232.39,104575.06,101515.06,99653.078125,102880.144140625,750192,0.0,103831.55,259.4455,103325.664,104575.06,101421.24,128.69534,101064.43,101703.234,0.00012844574,0.00035494356,0.0,0.013268471,3.33786e-06,0.0,0.0007448196411132812,750168,3.1991810096609896e-05,0.0057744067,0.0015485011,0.003818512,0.013268471,0.00012835507,2.0539403e-05,8.7500106e-05,0.0001802285,224.71579,95.473785,0.0009625582,360.00043,264.31268,30.122328,328.90186,750192,0.0,359.9016,0.11704597,359.16153,360.00043,224.6515,9.194406,201.44576,247.77014,4.591778,1.4878529,1.883174,14.735894,4.178319,2.9674497,7.665413,750192,0.0,12.051696,0.94177425,9.752068,14.735894,4.5922413,0.17432332,4.2408404,4.968542,0.61040556,0.37338102,0.045530524,2.758045,0.51080406,0.19679491,1.360147,750192,0.0,2.3489962,0.1268349,2.0227745,2.758045,0.60989624,0.042014334,0.5071869,0.71578294,3.0666362e-07,1.2216092,-3.3172119,3.051788,0.14778805,-2.0432119369506836,1.781438136100734,301928,0.5975323650478811,2.6709197,0.1519164,2.302788,3.051788,-0.0037722976,0.052103005,-0.09456991,0.13034888,-0.0859975182055811,1.215411667369547,-3.3860852282486187,2.6712233794314812,0.05030570265504737,-2.121664793825484,1.6858003123879326,750192,0.0,2.427620260793831,0.12317287975442369,2.165427127484534,2.6712233794314812,-0.08538520179369394,0.08760411217449497,-0.2364497177993553,0.06204672243136629,-6.064541e-09,0.14488627,-0.5923706,1.2330122,-0.010737332,-0.21629001349210739,0.25673063397407475,301928,0.5975323650478811,0.7743229,0.16501142,0.50255847,1.2330122,0.0036494865,0.037177138,-0.056072343,0.10969941,0.0,0.0,0,0,0.0,0.0,0.0,750192,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
